condition,method,coverage,selective_mae_mm_day,ci95_low_mm_day,ci95_high_mm_day
clean,Gain,0.67,0.7312702197319508,0.6278977198251177,0.8581781064970188
clean,Gain,0.68,0.7352858511118737,0.6308352437970091,0.8658663039761132
clean,Gain,0.6900000000000001,0.7469113229340139,0.6361435319868457,0.8742994815675201
clean,Gain,0.7000000000000001,0.7582046384183785,0.6427385297028019,0.8790842195319156
clean,Gain,0.71,0.7678706204303539,0.6462246308430277,0.8819928815456762
clean,Gain,0.72,0.768137460268858,0.6505873090063689,0.8854240424834259
clean,Gain,0.73,0.7702651305649332,0.6558881822349676,0.8887111726050937
clean,Gain,0.74,0.7683819636496249,0.659209153106478,0.8878230800918113
clean,Gain,0.75,0.7702515638485996,0.6622438092105589,0.8865186283050253
clean,Gain,0.76,0.77198178524702,0.6652373268489579,0.8865010388551853
clean,Gain,0.77,0.772052881497278,0.6676692909179974,0.8874737472875281
clean,Gain,0.78,0.7731313159256425,0.6686876073267534,0.8861692689257343
clean,Gain,0.79,0.7699532022913665,0.671089257061783,0.8844989653028326
clean,Gain,0.8,0.7687813990917132,0.671576352977776,0.8827517854103828
clean,Gain,0.81,0.7710235497464165,0.6727137314716541,0.883338116673595
clean,Gain,0.8200000000000001,0.7746186271564045,0.6748149827833291,0.8850734234234637
clean,Gain,0.8300000000000001,0.7760378968272541,0.6764084383957,0.8832979597373901
clean,Gain,0.84,0.7764768182577325,0.6780846761934097,0.8850317487629172
clean,Gain,0.85,0.7779986303410638,0.6802481233702566,0.8870932891645458
clean,Gain,0.86,0.7771861462183496,0.6817911527892466,0.8876615822009521
clean,Gain,0.87,0.779884807199736,0.6827786817124286,0.8909506284643306
clean,Gain,0.88,0.7822860828340786,0.6836277218723126,0.8952599283446536
clean,Gain,0.89,0.7825239881494399,0.686698302798154,0.8962125004012044
clean,Gain,0.9,0.7897604368292039,0.6887158002754347,0.8998281239651825
clean,Gain,0.91,0.7901057924757933,0.6915849012490363,0.9028654926073344
clean,Gain,0.92,0.7931481143248914,0.6931583630668732,0.9086904165453329
clean,Gain,0.93,0.7958197640243551,0.6960460595325676,0.914886661667754
clean,Gain,0.9400000000000001,0.8023431866213818,0.6992599216229175,0.9163069489714175
clean,Gain,0.9500000000000001,0.8025169945330525,0.7017946390488422,0.9173599071766676
clean,Gain,0.96,0.8051772583422603,0.7049759362467997,0.9186685571160638
clean,Gain,0.97,0.8085894878662316,0.7071965956981513,0.9210093689380702
clean,Gain,0.98,0.809533508345719,0.7133912825350167,0.9241595797941744
clean,Gain,0.99,0.8172122800092794,0.7195791313968993,0.9263329171581114
clean,Gain,1.0,0.8182244257383386,0.7215919319873648,0.9255008961075111
clean,SupportGain,0.01,0.6724912638331373,0.46635533590457495,0.9512592231377992
clean,SupportGain,0.02,0.6485540499548446,0.48077403414012576,0.8759227908936433
clean,SupportGain,0.03,0.6827004133543771,0.5152825402347649,0.875438760520974
clean,SupportGain,0.04,0.6697362604465256,0.525662049575122,0.8972207935603309
clean,SupportGain,0.05,0.688419592378498,0.5394496827816608,0.9360481718457994
clean,SupportGain,0.06,0.7421667660690286,0.5628350393012129,0.9832364421696868
clean,SupportGain,0.07,0.7775160062432771,0.588433891894292,0.9979321838158521
clean,SupportGain,0.08,0.7903855649272299,0.5963432702032067,0.9855288167659912
clean,SupportGain,0.09,0.7559708975602865,0.5908771102052061,0.9557116080711178
clean,SupportGain,0.1,0.7334626443477611,0.5856324852400208,0.9468303961193474
clean,SupportGain,0.11,0.7328759617949518,0.5858983292220332,0.9328052960838125
clean,SupportGain,0.12,0.7556187729242085,0.5888995089430212,0.9228787820662249
clean,SupportGain,0.13,0.7455632264079016,0.5946538715466015,0.9154989049707095
clean,SupportGain,0.14,0.7409488674596867,0.5953797322436717,0.9030754627135463
clean,SupportGain,0.15,0.7239011773506806,0.5976660693087276,0.8986336542249043
clean,SupportGain,0.16,0.7177738272835179,0.6045561653310795,0.8975685976155947
clean,SupportGain,0.17,0.7540119819821423,0.6098174921818237,0.9060728355683099
clean,SupportGain,0.18,0.7649701572906489,0.6179871375303602,0.9159656908985246
clean,SupportGain,0.19,0.8027289610426784,0.6315951095128736,0.9297386907517172
clean,SupportGain,0.2,0.8097583695128577,0.6494232614765088,0.9361600940700507
clean,SupportGain,0.21,0.801157944521879,0.6593978296917434,0.9356836315360512
clean,SupportGain,0.22,0.8120403657243765,0.6606251308647896,0.9396783595327889
clean,SupportGain,0.23,0.8151704918435831,0.6528657166122058,0.9347034835643835
clean,SupportGain,0.24,0.8035831161207339,0.6453109234827252,0.9345409254833693
clean,SupportGain,0.25,0.7955367828302201,0.6403694535911973,0.9302498629270594
clean,SupportGain,0.26,0.7683118102194567,0.6349522924501387,0.9258433060757749
clean,SupportGain,0.27,0.7713247817426845,0.6389016860430409,0.9268939592136493
clean,SupportGain,0.28,0.7760539068957019,0.6361237060523324,0.933335220987104
clean,SupportGain,0.29,0.7936603333954557,0.6363694614456561,0.9373172074821895
clean,SupportGain,0.3,0.7921220554778604,0.6309409527260168,0.9333578155802894
clean,SupportGain,0.31,0.7813252614796451,0.6273677858602201,0.930439855076406
clean,SupportGain,0.32,0.7704968776853697,0.6229372524340578,0.9245963234390426
clean,SupportGain,0.33,0.7596565976310616,0.6203396102741345,0.9164179464230272
clean,SupportGain,0.34,0.7582544010426268,0.6169371329664346,0.9096470001083871
clean,SupportGain,0.35000000000000003,0.7493088402894026,0.6184440820146925,0.8996213157193448
clean,SupportGain,0.36,0.738227675692998,0.6164266562364503,0.8920935612153803
clean,SupportGain,0.37,0.7398986934006401,0.6185532934906587,0.8824139918513118
clean,SupportGain,0.38,0.7420052415557449,0.6195543352687012,0.8796072815696216
clean,SupportGain,0.39,0.7383447096096153,0.6191774536808008,0.8727689048134847
clean,SupportGain,0.4,0.7394725190168765,0.6186728324123045,0.8676727059756015
clean,SupportGain,0.41000000000000003,0.7397092551447674,0.6177190918749109,0.8649955001264422
clean,SupportGain,0.42,0.7368485333536872,0.6169106370391021,0.8614804221679133
clean,SupportGain,0.43,0.7308433762133102,0.6159567713175068,0.8543380971196337
clean,SupportGain,0.44,0.7227284006972371,0.6150651160174558,0.8532845603086388
clean,SupportGain,0.45,0.7249892251340889,0.6119534304249792,0.8479365074281765
clean,SupportGain,0.46,0.727035000006805,0.6101516034166057,0.8422933206715982
clean,SupportGain,0.47000000000000003,0.7228811566658685,0.6082845633253391,0.8390125083255007
clean,SupportGain,0.48,0.7168704882061514,0.6050394712893191,0.8333248727538612
clean,SupportGain,0.49,0.7151482371096439,0.6056229878409284,0.8322492396965167
clean,SupportGain,0.5,0.7093796937771725,0.6049835125095815,0.8290387223408631
clean,SupportGain,0.51,0.7080294658068619,0.6042398360328731,0.8244584543783424
clean,SupportGain,0.52,0.7103488858856066,0.6038427863572354,0.8209970422320292
clean,SupportGain,0.53,0.7044238081534155,0.6031748153818255,0.8179722209219995
clean,SupportGain,0.54,0.7052686083177168,0.6027321346121042,0.8199405069753821
clean,SupportGain,0.55,0.7031363150068981,0.603523718498036,0.8169222845197227
clean,SupportGain,0.56,0.6997963618275087,0.6028940513515614,0.8158997405708873
clean,SupportGain,0.5700000000000001,0.7044106407628716,0.6026612615682767,0.8175533768844812
clean,SupportGain,0.58,0.707782023806523,0.604238335923025,0.8175645518145727
clean,SupportGain,0.59,0.70199704548982,0.604471617926926,0.8231271419721846
clean,SupportGain,0.6,0.7027360498178078,0.6055969909232805,0.8199243634243181
clean,SupportGain,0.61,0.7041977016818004,0.6078238713482511,0.8246453384769179
clean,SupportGain,0.62,0.71393795177381,0.6104507023785727,0.8252993093612018
clean,SupportGain,0.63,0.7072113066617495,0.6114193631434445,0.8300205844482936
clean,SupportGain,0.64,0.7108658812357574,0.6120274489620025,0.8358431550209909
clean,SupportGain,0.65,0.7119937376155671,0.614233523977529,0.8425633412944248
clean,SupportGain,0.66,0.717180398082809,0.6173444105122484,0.8480835109473069
clean,SupportGain,0.67,0.7294231295567901,0.6214588147575885,0.8560573405865302
clean,SupportGain,0.68,0.7413057806933011,0.6252425481184584,0.8622858381287595
clean,SupportGain,0.6900000000000001,0.7520968389827201,0.6286708587201071,0.8682205444718487
clean,SupportGain,0.7000000000000001,0.7504879505094003,0.6337488162959929,0.8704710519095866
clean,SupportGain,0.71,0.7535444569163176,0.6381343688528258,0.8728936972723331
clean,SupportGain,0.72,0.7537864780349817,0.642413985341432,0.8748873266507238
clean,SupportGain,0.73,0.7579746444415957,0.6446016814619574,0.8763826561684277
clean,SupportGain,0.74,0.7580285599072033,0.6471609989542778,0.876534837861219
clean,SupportGain,0.75,0.7589732682815226,0.6540039841106854,0.8756208904843458
clean,SupportGain,0.76,0.7584654479919232,0.6546493588896011,0.8754531504383108
clean,SupportGain,0.77,0.7561601550555296,0.6572935695784894,0.874358461636671
clean,SupportGain,0.78,0.7587141718908693,0.6595991717106137,0.8739313000559628
clean,SupportGain,0.79,0.7611370201352664,0.6614033950999174,0.8749119433685225
clean,SupportGain,0.8,0.7641526429234031,0.6634541361001121,0.8778782672105534
clean,SupportGain,0.81,0.7661163701855839,0.6649391204454558,0.8758168760071393
clean,SupportGain,0.8200000000000001,0.7654682981402666,0.6676559356951227,0.8769379035613459
clean,SupportGain,0.8300000000000001,0.7692478407680602,0.6689332472572818,0.8763303690975883
clean,SupportGain,0.84,0.768746857972716,0.6707572979463565,0.8793812112016082
clean,SupportGain,0.85,0.7692032680550593,0.6737011402230358,0.8810783569463498
clean,SupportGain,0.86,0.7737511083185656,0.675852495977147,0.8797886450887892
clean,SupportGain,0.87,0.7762771044203938,0.6780215920705726,0.8834014686749443
clean,SupportGain,0.88,0.7764462076844385,0.6801839923398227,0.887103682223507
clean,SupportGain,0.89,0.7784037577989089,0.6831975142508568,0.8881337323852978
clean,SupportGain,0.9,0.7814344998514724,0.6860587111521286,0.891562650796922
clean,SupportGain,0.91,0.7836977066134497,0.6880975895899516,0.8971395532487575
clean,SupportGain,0.92,0.7910292085740456,0.6889953400722563,0.9005573159587934
clean,SupportGain,0.93,0.7922546051983571,0.6925928615430756,0.904286096818223
clean,SupportGain,0.9400000000000001,0.7979451370035683,0.6950332437042811,0.9096761131602067
clean,SupportGain,0.9500000000000001,0.8009009079258821,0.6975466372047365,0.9132114183198886
clean,SupportGain,0.96,0.8032891455104152,0.7018193758652538,0.9165886767465807
clean,SupportGain,0.97,0.8047195489463308,0.7051657976653128,0.9191048254660318
clean,SupportGain,0.98,0.8108705517199412,0.7120157508810351,0.9248787452785535
clean,SupportGain,0.99,0.8164653476957057,0.7191959230253732,0.9257641288891323
clean,SupportGain,1.0,0.8182244257383415,0.7215919319873645,0.9255008961075096
clean,MonoGain,0.01,0.8619417463195217,0.4683500798238709,1.4947962688420267
clean,MonoGain,0.02,0.902047070958723,0.6006603727874613,1.216190600733683
clean,MonoGain,0.03,0.8718988022392967,0.636026788766967,1.1191038719800341
clean,MonoGain,0.04,0.8336733763874917,0.6526069171256031,1.0910180035394903
clean,MonoGain,0.05,0.8534921126795133,0.646809881420588,1.0969213108033304
clean,MonoGain,0.06,0.8322957138145116,0.652513988989471,1.0704877830968933
clean,MonoGain,0.07,0.8328624391600831,0.6541432358448735,1.0435722685022288
clean,MonoGain,0.08,0.8398982449745125,0.6599687675823743,1.0224242137588064
clean,MonoGain,0.09,0.8149361922373747,0.6623131118712934,1.0093476666769554
clean,MonoGain,0.1,0.8291348216641373,0.6669718670167305,1.0072705325854026
clean,MonoGain,0.11,0.8433335675191838,0.6731467129081331,1.0058720799065082
clean,MonoGain,0.12,0.8556587000339035,0.6817657071063269,1.0019717622485491
clean,MonoGain,0.13,0.8512438014019984,0.6843085309302841,0.9985548474007526
clean,MonoGain,0.14,0.8509333489614007,0.6885812457565361,0.9924528260459105
clean,MonoGain,0.15,0.8355648538935999,0.6861044260837581,0.9764731737902341
clean,MonoGain,0.16,0.8248505442922132,0.6804321089085571,0.9686434180683634
clean,MonoGain,0.17,0.810076458734483,0.6771745147103686,0.9568139780734873
clean,MonoGain,0.18,0.7985097399882268,0.6704570720068713,0.945471895550444
clean,MonoGain,0.19,0.7931206207815222,0.6704588295125194,0.9326474052099726
clean,MonoGain,0.2,0.7856109938506369,0.6665152461894996,0.9352092377394317
clean,MonoGain,0.21,0.7825144398910783,0.6659886736318334,0.9315038617500347
clean,MonoGain,0.22,0.7861980096209693,0.6725377535106652,0.9302224738694818
clean,MonoGain,0.23,0.7816039729733562,0.673529957912883,0.935338899455682
clean,MonoGain,0.24,0.8011729733513879,0.6770539720803341,0.9358894245375238
clean,MonoGain,0.25,0.803583174962081,0.6784312680029196,0.9317038718643823
clean,MonoGain,0.26,0.8057004709838693,0.6795457411100924,0.9327206652840002
clean,MonoGain,0.27,0.806575986229516,0.6802337375788786,0.9292979423424654
clean,MonoGain,0.28,0.7957167799407552,0.68183555033547,0.9233665815749456
clean,MonoGain,0.29,0.7927005582533226,0.682408605186848,0.9159184033682973
clean,MonoGain,0.3,0.7975544456490351,0.6819571300296393,0.9119636468137895
clean,MonoGain,0.31,0.7921121189848348,0.6821798050574059,0.9126550882950479
clean,MonoGain,0.32,0.7837066247330229,0.6842944151066489,0.9076185324641642
clean,MonoGain,0.33,0.7766373604410396,0.6834456611563221,0.9076880278798207
clean,MonoGain,0.34,0.7751803877468806,0.6828322998425168,0.9112392974482303
clean,MonoGain,0.35000000000000003,0.783843867484493,0.6838804083080977,0.9061058698460676
clean,MonoGain,0.36,0.8044365234549855,0.682540789931797,0.9067772745635534
clean,MonoGain,0.37,0.8002092485665754,0.6814795323019508,0.906768690447834
clean,MonoGain,0.38,0.7963444933259071,0.6791659150864018,0.9045553514513676
clean,MonoGain,0.39,0.7940580186067734,0.6773018671325315,0.901102372558198
clean,MonoGain,0.4,0.7897981431397213,0.6751967535875041,0.8967844088465857
clean,MonoGain,0.41000000000000003,0.7852445527093693,0.6700215676445422,0.8918551766871813
clean,MonoGain,0.42,0.7794993108865718,0.6657529288169779,0.8859109801909114
clean,MonoGain,0.43,0.7692691392915065,0.6615060483206311,0.8801140221954202
clean,MonoGain,0.44,0.7618274615497689,0.657481499388744,0.8749906495716538
clean,MonoGain,0.45,0.7526342902442343,0.654351982136437,0.8685809550239892
clean,MonoGain,0.46,0.7451426656101009,0.6525515121380767,0.8612367009780455
clean,MonoGain,0.47000000000000003,0.7441708129838286,0.6474094021676131,0.8533843116442605
clean,MonoGain,0.48,0.737392116596026,0.6434062002803779,0.8470050624953981
clean,MonoGain,0.49,0.7411221264098654,0.6408367830326174,0.8408626451868667
clean,MonoGain,0.5,0.7360169039688401,0.6386398101776983,0.8346264745188419
clean,MonoGain,0.51,0.7320116513588709,0.6335965515809939,0.8294844001743634
clean,MonoGain,0.52,0.7291711383093539,0.6297332162990463,0.826261642395524
clean,MonoGain,0.53,0.7227932715539415,0.6288552178374304,0.8235298691336561
clean,MonoGain,0.54,0.7156288783776351,0.6232373928871657,0.8205901533397999
clean,MonoGain,0.55,0.7082453696804044,0.6204333529973616,0.8190141519526122
clean,MonoGain,0.56,0.702417601316552,0.6170040116781231,0.8178838100440019
clean,MonoGain,0.5700000000000001,0.7054069265675169,0.6137192431761421,0.814422503580564
clean,MonoGain,0.58,0.7073124956722356,0.6148544495949263,0.8156508800554425
clean,MonoGain,0.59,0.7091058316141396,0.6159447678672657,0.8167432766228241
clean,MonoGain,0.6,0.7108841802883035,0.6149179221606893,0.8181760938824337
clean,MonoGain,0.61,0.7133091744471082,0.6145431197510886,0.8179009621294292
clean,MonoGain,0.62,0.7167876136717083,0.6167017325850221,0.8184644398594444
clean,MonoGain,0.63,0.7129135299555764,0.6167712585076954,0.8188223885416622
clean,MonoGain,0.64,0.7106624080640057,0.6172688983801627,0.8226743379313419
clean,MonoGain,0.65,0.7078965281606567,0.6164919297641149,0.8258408790435523
clean,MonoGain,0.66,0.7063238699797205,0.6181845905145171,0.8316402028187394
clean,MonoGain,0.67,0.7174671560969529,0.621772937696325,0.8393348175229326
clean,MonoGain,0.68,0.728836486528401,0.6247671832804104,0.8468433372970517
clean,MonoGain,0.6900000000000001,0.739876271150242,0.6280724382111184,0.8515258250944409
clean,MonoGain,0.7000000000000001,0.7437172425877464,0.631019176563076,0.858675642350612
clean,MonoGain,0.71,0.7454862509194174,0.6345733867556416,0.864361875436793
clean,MonoGain,0.72,0.7482123483468184,0.6397631179998098,0.8703177153371117
clean,MonoGain,0.73,0.7505672431852688,0.6421810154471191,0.8715869838513193
clean,MonoGain,0.74,0.7520825977664095,0.6478411619937204,0.8748148904397666
clean,MonoGain,0.75,0.7609295786634557,0.6513299421803035,0.8768708702838733
clean,MonoGain,0.76,0.7620091671061596,0.6569373596054416,0.8766155109846743
clean,MonoGain,0.77,0.7654917850000676,0.6594606304273201,0.8770095145326089
clean,MonoGain,0.78,0.7643722762141619,0.6623005359903984,0.8781384096621829
clean,MonoGain,0.79,0.7665245553164125,0.6637772077796674,0.8792021025747503
clean,MonoGain,0.8,0.7685473467553936,0.6659212332413381,0.8791980818304163
clean,MonoGain,0.81,0.7707927039393071,0.6680854515040788,0.8804288426157412
clean,MonoGain,0.8200000000000001,0.769739760721626,0.6707484644302778,0.8822355056464591
clean,MonoGain,0.8300000000000001,0.771069503984209,0.672391527229177,0.8805428881311433
clean,MonoGain,0.84,0.7706558634330183,0.6724861563303194,0.8829232071553633
clean,MonoGain,0.85,0.7727472336927909,0.6743306161626791,0.8843712440290062
clean,MonoGain,0.86,0.7761544246241543,0.6778669203007427,0.8900944194227225
clean,MonoGain,0.87,0.7844968605407261,0.678912101899607,0.8912022185944486
clean,MonoGain,0.88,0.7825261648676605,0.680379504608241,0.8930168148216008
clean,MonoGain,0.89,0.7809852110341111,0.6837037505092499,0.8955868913118717
clean,MonoGain,0.9,0.7858570804966836,0.6839134762252221,0.8970398207083585
clean,MonoGain,0.91,0.7884742100177556,0.6866962571434295,0.900348920346448
clean,MonoGain,0.92,0.7904498952158785,0.6888788648705699,0.9041596974671777
clean,MonoGain,0.93,0.7924264393231898,0.6918593619151464,0.9070352617788862
clean,MonoGain,0.9400000000000001,0.7981959464146089,0.6945042883550226,0.9111853424887316
clean,MonoGain,0.9500000000000001,0.8009324159123274,0.6963906148877262,0.9148491826446917
clean,MonoGain,0.96,0.8028847190189919,0.6989340678646022,0.9171725212673261
clean,MonoGain,0.97,0.8054091323320696,0.7074765750670078,0.9206404974718353
clean,MonoGain,0.98,0.8132005976534772,0.7148257499549497,0.9246412417855577
clean,MonoGain,0.99,0.8166295498718248,0.7191631648249934,0.9266116608846763
clean,MonoGain,1.0,0.8182244257383431,0.7215919319873652,0.9255008961075133
clean,AugmentedGain,0.01,1.2289901097919893,0.7100325302382648,1.5887632177394997
clean,AugmentedGain,0.02,0.9044761940178343,0.6628344704864797,1.4545229378878148
clean,AugmentedGain,0.03,1.0434849317268198,0.6909944391194532,1.5585749042517778
clean,AugmentedGain,0.04,1.2299695503689103,0.772872572189559,1.6008154886042403
clean,AugmentedGain,0.05,1.2165161250717973,0.8339827513751523,1.6214734919153517
clean,AugmentedGain,0.06,1.1835405112368367,0.8511605499063268,1.5629434464247098
clean,AugmentedGain,0.07,1.1597420489703296,0.8655041172464162,1.5071024073557193
clean,AugmentedGain,0.08,1.1409506410914951,0.8558785837839663,1.4484223403303194
clean,AugmentedGain,0.09,1.1050952882030276,0.8562073908605354,1.4129649400515853
clean,AugmentedGain,0.1,1.0764110058922536,0.8644203650273977,1.3658339603630731
clean,AugmentedGain,0.11,1.0529420476379838,0.8747971664054063,1.3361966143240867
clean,AugmentedGain,0.12,1.0640375956506922,0.8784235389596476,1.3141589434457577
clean,AugmentedGain,0.13,1.0984828772782567,0.8944814345162616,1.308033794587426
clean,AugmentedGain,0.14,1.1078153275532416,0.9010034403214809,1.3110001506837996
clean,AugmentedGain,0.15,1.0815986112463543,0.9052541572911394,1.3099126328294377
clean,AugmentedGain,0.16,1.0810267398947035,0.9039530675679661,1.3008524432293507
clean,AugmentedGain,0.17,1.0805221475256,0.9026173472274572,1.293922585850739
clean,AugmentedGain,0.18,1.0800736209752853,0.8890266760505987,1.2857418296145953
clean,AugmentedGain,0.19,1.0717092597399593,0.8675492760787465,1.2717042065038766
clean,AugmentedGain,0.2,1.0623673521998998,0.8434903155989277,1.261312479816073
clean,AugmentedGain,0.21,1.049289030104061,0.8160841816887985,1.2494468622434511
clean,AugmentedGain,0.22,1.0222039076991334,0.7992642317979443,1.2340936791889667
clean,AugmentedGain,0.23,0.9911426677545239,0.7816413296874608,1.22029064461842
clean,AugmentedGain,0.24,0.9758577624290523,0.7716194455359859,1.2047302392396837
clean,AugmentedGain,0.25,0.971852698088628,0.7621459208029416,1.193588195435412
clean,AugmentedGain,0.26,0.9681557156205439,0.7556042146162971,1.1830891392557732
clean,AugmentedGain,0.27,0.9647325837056513,0.7552695044520424,1.1754847598842644
clean,AugmentedGain,0.28,0.9615539612132511,0.750534552533896,1.1692542275755704
clean,AugmentedGain,0.29,0.9535820673795355,0.7457404730444992,1.1682463878707665
clean,AugmentedGain,0.3,0.9408371392483609,0.7442349932017274,1.159623365519795
clean,AugmentedGain,0.31,0.93778645918703,0.7394543006120982,1.1564860306805982
clean,AugmentedGain,0.32,0.9372156072506941,0.7321209446397519,1.1489469379162256
clean,AugmentedGain,0.33,0.925553191649065,0.7267044108312635,1.1377626729475203
clean,AugmentedGain,0.34,0.9190347281378715,0.7185930389378294,1.1332292927993548
clean,AugmentedGain,0.35000000000000003,0.9041911704937079,0.7112858512044338,1.122113445214322
clean,AugmentedGain,0.36,0.8901722549408866,0.7036473552375903,1.1112122368976778
clean,AugmentedGain,0.37,0.8774789554927307,0.7005636532873978,1.1045858539065962
clean,AugmentedGain,0.38,0.8660856843820622,0.6960656956442609,1.0912169221528172
clean,AugmentedGain,0.39,0.8599014975065199,0.6924872081286523,1.0818163186059182
clean,AugmentedGain,0.4,0.8514560418904374,0.6915548778666123,1.0676130104225734
clean,AugmentedGain,0.41000000000000003,0.8491365933443915,0.6896833131291601,1.0568032373966316
clean,AugmentedGain,0.42,0.8592625202250993,0.6909880102318022,1.0455724869080179
clean,AugmentedGain,0.43,0.8533569692130666,0.6893466914257125,1.0372331673733006
clean,AugmentedGain,0.44,0.8477198523379443,0.6873544546267459,1.0300677307708652
clean,AugmentedGain,0.45,0.8458648688967128,0.6851569020978041,1.0256560897992755
clean,AugmentedGain,0.46,0.8407470130334651,0.6857274472356728,1.022241526630417
clean,AugmentedGain,0.47000000000000003,0.8285166195679029,0.6836735228825691,1.0175646727282501
clean,AugmentedGain,0.48,0.8212228183420393,0.683651394342211,1.0137899099902992
clean,AugmentedGain,0.49,0.8323550510820917,0.6820532803492374,1.0069673081842458
clean,AugmentedGain,0.5,0.8264226196344581,0.6818311649216465,1.0084025095659117
clean,AugmentedGain,0.51,0.8205371597852309,0.6806400421089425,1.0001766203789766
clean,AugmentedGain,0.52,0.8138981483518696,0.6798042712043786,0.9930895854839573
clean,AugmentedGain,0.53,0.8130273897100063,0.6786494908488663,0.9893194217635428
clean,AugmentedGain,0.54,0.8137991971062023,0.6787985262952393,0.9875798504615171
clean,AugmentedGain,0.55,0.8108120811341745,0.6798048103973169,0.9822804145792012
clean,AugmentedGain,0.56,0.8101897535950056,0.679440613611452,0.9786438261538682
clean,AugmentedGain,0.5700000000000001,0.8099892682738081,0.6820121115645894,0.9796078950520531
clean,AugmentedGain,0.58,0.8422304346773114,0.6853482099223109,0.9779681161828775
clean,AugmentedGain,0.59,0.8367355172805196,0.6880093819576989,0.9816921843911309
clean,AugmentedGain,0.6,0.8314580337371577,0.6862683977908819,0.9824402125361535
clean,AugmentedGain,0.61,0.8263535824411192,0.6852529158657733,0.9806523109933561
clean,AugmentedGain,0.62,0.8214137908643075,0.6841978341174151,0.9822769825809619
clean,AugmentedGain,0.63,0.8166308180677123,0.6824307670621516,0.9835856167660394
clean,AugmentedGain,0.64,0.817325656999547,0.681403510765089,0.977404710395155
clean,AugmentedGain,0.65,0.8142286505094617,0.6788208380714635,0.9767569108815702
clean,AugmentedGain,0.66,0.8077942676126968,0.6756245710313776,0.9697429378342672
clean,AugmentedGain,0.67,0.8015519558471786,0.6719248809758334,0.9634409847863143
clean,AugmentedGain,0.68,0.7954932414865286,0.6687956676248586,0.9561865707736524
clean,AugmentedGain,0.6900000000000001,0.7896101420348829,0.6671182298198537,0.9508518339660907
clean,AugmentedGain,0.7000000000000001,0.7862607372280139,0.6655689527166985,0.9462993431567318
clean,AugmentedGain,0.71,0.7915748507927691,0.6654816980292623,0.9396850830505564
clean,AugmentedGain,0.72,0.7894484848147574,0.6661423594739955,0.9365906151230649
clean,AugmentedGain,0.73,0.7868764189481514,0.6661228898757791,0.9333375946998429
clean,AugmentedGain,0.74,0.7843738683752375,0.6671279596087434,0.9300498875552625
clean,AugmentedGain,0.75,0.7822308790461561,0.6690204015660007,0.9263916067415399
clean,AugmentedGain,0.76,0.785839316089717,0.6700383774585054,0.9232666475221428
clean,AugmentedGain,0.77,0.7871179939122246,0.6722963832550433,0.9226854263902394
clean,AugmentedGain,0.78,0.7872993858078717,0.6736343094373884,0.9223862808072846
clean,AugmentedGain,0.79,0.7904785860830776,0.6755518984895134,0.9204794998849885
clean,AugmentedGain,0.8,0.7883215035435728,0.676235302886014,0.92101380691629
clean,AugmentedGain,0.81,0.7890990936192639,0.6757768371622944,0.922558258942428
clean,AugmentedGain,0.8200000000000001,0.7917174119826903,0.6774137325365609,0.9221382056314403
clean,AugmentedGain,0.8300000000000001,0.7894264102007803,0.6771241769891526,0.9207066055360452
clean,AugmentedGain,0.84,0.7908241283875839,0.6781726182599098,0.9195107568431833
clean,AugmentedGain,0.85,0.7889930497900607,0.6790069605765661,0.9182332437179878
clean,AugmentedGain,0.86,0.7885779591779334,0.6796176265969333,0.9160160372205499
clean,AugmentedGain,0.87,0.7908494475618562,0.6812563972279394,0.915730862546608
clean,AugmentedGain,0.88,0.7931017610519595,0.6827011157501977,0.9158849813211765
clean,AugmentedGain,0.89,0.7953651234891528,0.6848157552243761,0.9162230442823417
clean,AugmentedGain,0.9,0.7945307352181581,0.6854642979656325,0.9159375521599268
clean,AugmentedGain,0.91,0.7961228076729517,0.6872353379698984,0.9146859627564154
clean,AugmentedGain,0.92,0.7949511062666932,0.6887434185014203,0.9152146131208796
clean,AugmentedGain,0.93,0.7986805558610911,0.6928715737898947,0.9150918763180413
clean,AugmentedGain,0.9400000000000001,0.8013829427095265,0.6956898753987778,0.916163056378898
clean,AugmentedGain,0.9500000000000001,0.8008153355953354,0.6982921299443335,0.9171671108895479
clean,AugmentedGain,0.96,0.8036759229295541,0.7032457847838288,0.9175344552162282
clean,AugmentedGain,0.97,0.8082599405840668,0.7081297623524908,0.9204332450313326
clean,AugmentedGain,0.98,0.8125222577954739,0.714223247615789,0.921971081072215
clean,AugmentedGain,0.99,0.8142588891026205,0.7176716999990502,0.9230439788734267
clean,AugmentedGain,1.0,0.8182244257383424,0.7215919319873653,0.9255008961075156
clean,TunedGain,0.01,0.8135870699701662,0.4324062607440493,1.4231223699053726
clean,TunedGain,0.02,0.91937298492676,0.4992499708846178,1.2255046266892564
clean,TunedGain,0.03,0.832176622083064,0.6170425726227722,1.151611798855116
clean,TunedGain,0.04,0.8578215753056078,0.647492818123205,1.1152458640798153
clean,TunedGain,0.05,0.88055009908544,0.6708254324189588,1.0771888901824078
clean,TunedGain,0.06,0.865511467648938,0.6799360204685382,1.037283905257663
clean,TunedGain,0.07,0.8484049539333678,0.6784775268265737,1.0299830243321666
clean,TunedGain,0.08,0.8394122314741748,0.6889394002340588,1.0562064197226306
clean,TunedGain,0.09,0.8682605518983794,0.6960531727066486,1.0696521841522026
