date,site_id,openet_et_mm,eto_mm,ndvi,measured_et_mm,t_min_c,t_max_c,t_avg_c,vpd_kpa,wind_m_s,station_latitude,station_longitude
2016-07-21,US-SRG,2.800000,5.700000,,2.203501,19.050000,35.250000,27.150000,2.380000,1.700000,31.789379,-110.827675
2016-07-22,US-SRG,3.300000,6.700000,,5.921903,20.850000,34.550000,27.700000,2.340000,3.000000,31.789379,-110.827675
2016-08-07,US-SRG,4.300000,5.800000,,5.556126,19.250000,32.750000,26.000000,1.890000,2.300000,31.789379,-110.827675
2016-08-14,US-SRG,4.000000,5.000000,,5.190673,16.350000,29.550000,22.950000,1.340000,1.500000,31.789379,-110.827675
2016-08-22,US-SRG,4.100000,4.800000,,4.650447,14.850000,28.050000,21.450000,1.020000,2.600000,31.789379,-110.827675
2016-08-23,US-SRG,3.600000,5.200000,,3.941936,15.250000,28.350000,21.800000,1.180000,3.600000,31.789379,-110.827675
2016-08-30,US-SRG,2.800000,5.500000,,2.081358,17.850000,29.250000,23.550000,1.400000,2.700000,31.789379,-110.827675
2016-09-15,US-SRG,2.600000,4.800000,,2.938251,12.550000,27.950000,20.250000,1.600000,2.500000,31.789379,-110.827675
2016-09-23,US-SRG,2.400000,3.300000,,1.383585,10.750000,22.850000,16.800000,1.100000,3.900000,31.789379,-110.827675
2016-09-24,US-SRG,2.200000,4.400000,,1.650899,9.750000,24.050000,16.900000,1.380000,2.900000,31.789379,-110.827675
2016-10-01,US-SRG,2.200000,4.200000,,2.530777,13.850000,27.150000,20.500000,1.240000,2.200000,31.789379,-110.827675
2016-10-09,US-SRG,2.400000,4.100000,,2.685142,14.550000,28.250000,21.400000,1.760000,2.000000,31.789379,-110.827675
2016-10-10,US-SRG,1.700000,4.400000,,2.471911,13.450000,28.750000,21.100000,1.830000,2.400000,31.789379,-110.827675
2016-10-17,US-SRG,1.600000,4.400000,,1.376692,11.750000,28.850000,20.300000,1.790000,2.500000,31.789379,-110.827675
2016-10-18,US-SRG,1.300000,4.300000,,1.300926,11.650000,28.350000,20.000000,1.770000,2.600000,31.789379,-110.827675
2016-10-25,US-SRG,1.900000,3.300000,,1.457422,13.350000,26.950000,20.150000,1.400000,1.900000,31.789379,-110.827675
2016-10-26,US-SRG,0.900000,3.300000,,1.207652,13.550000,27.750000,20.650000,1.720000,1.600000,31.789379,-110.827675
2016-11-02,US-SRG,0.800000,2.900000,,0.557750,8.150000,22.650000,15.400000,1.070000,1.900000,31.789379,-110.827675
2016-11-10,US-SRG,0.800000,3.500000,,0.353044,6.950000,16.850000,11.900000,0.780000,4.900000,31.789379,-110.827675
2016-11-11,US-SRG,0.100000,3.200000,,0.424040,7.550000,19.750000,13.650000,1.040000,3.200000,31.789379,-110.827675
2016-11-18,US-SRG,0.400000,2.800000,,0.320337,3.850000,21.350000,12.600000,1.200000,2.000000,31.789379,-110.827675
2016-11-19,US-SRG,0.100000,4.300000,,0.362571,9.450000,21.450000,15.450000,1.240000,4.100000,31.789379,-110.827675
2016-11-27,US-SRG,1.300000,2.100000,,0.222090,0.650000,11.950000,6.300000,0.440000,5.800000,31.789379,-110.827675
2016-12-04,US-SRG,0.100000,2.000000,,0.272382,0.850000,15.750000,8.300000,0.820000,2.000000,31.789379,-110.827675
2016-12-05,US-SRG,0.100000,2.800000,,0.290697,1.750000,16.650000,9.200000,0.750000,3.300000,31.789379,-110.827675
2016-12-12,US-SRG,0.900000,2.400000,,0.178855,5.850000,19.950000,12.900000,0.850000,2.600000,31.789379,-110.827675
2016-12-13,US-SRG,0.200000,2.100000,,0.150187,6.350000,20.150000,13.250000,1.000000,2.000000,31.789379,-110.827675
2017-01-05,US-SRG,0.100000,2.100000,,0.521782,3.450000,15.750000,9.600000,0.550000,3.100000,31.789379,-110.827675
2017-01-22,US-SRG,1.000000,1.600000,,0.544256,-1.450000,13.750000,6.150000,0.460000,2.000000,31.789379,-110.827675
2017-01-29,US-SRG,0.500000,3.400000,,0.585747,2.350000,15.150000,8.750000,0.950000,3.900000,31.789379,-110.827675
2017-01-30,US-SRG,0.000000,3.400000,,0.526810,2.550000,19.450000,11.000000,1.190000,2.800000,31.789379,-110.827675
2017-02-15,US-SRG,0.400000,3.300000,,0.768349,2.750000,13.550000,8.150000,0.540000,4.900000,31.789379,-110.827675
2017-02-22,US-SRG,0.600000,1.800000,,0.968867,5.950000,23.450000,14.700000,1.150000,2.600000,31.789379,-110.827675
2017-02-23,US-SRG,1.000000,3.000000,,1.118838,-0.650000,14.650000,7.000000,0.590000,4.300000,31.789379,-110.827675
2017-03-02,US-SRG,0.700000,4.100000,,0.723262,3.150000,19.150000,11.150000,1.080000,3.400000,31.789379,-110.827675
2017-03-10,US-SRG,0.300000,5.100000,,0.878756,10.650000,28.050000,19.350000,2.060000,2.600000,31.789379,-110.827675
2017-03-11,US-SRG,0.300000,4.900000,,0.970589,9.850000,26.150000,18.000000,1.830000,2.600000,31.789379,-110.827675
2017-03-18,US-SRG,1.100000,5.900000,,1.068706,12.450000,28.650000,20.550000,2.190000,3.200000,31.789379,-110.827675
2017-03-19,US-SRG,0.300000,5.000000,,1.125604,12.550000,28.650000,20.600000,2.230000,2.000000,31.789379,-110.827675
2017-03-27,US-SRG,0.700000,4.900000,,0.920454,5.850000,21.550000,13.700000,1.190000,3.400000,31.789379,-110.827675
2017-04-03,US-SRG,2.000000,5.500000,,1.278654,7.250000,21.750000,14.500000,1.330000,4.000000,31.789379,-110.827675
2017-04-04,US-SRG,0.500000,5.400000,,1.011039,5.650000,19.050000,12.350000,1.150000,4.600000,31.789379,-110.827675
2017-04-11,US-SRG,1.700000,6.500000,,0.997935,7.850000,28.050000,17.950000,2.180000,3.200000,31.789379,-110.827675
2017-04-12,US-SRG,1.000000,5.900000,,0.956422,10.050000,28.050000,19.050000,2.240000,2.400000,31.789379,-110.827675
2017-04-19,US-SRG,1.800000,6.400000,,0.940110,10.650000,27.950000,19.300000,1.980000,3.200000,31.789379,-110.827675
2017-04-20,US-SRG,1.100000,6.500000,,0.830531,9.650000,27.350000,18.500000,1.990000,3.300000,31.789379,-110.827675
2017-06-14,US-SRG,0.000000,7.700000,,0.303669,14.150000,33.850000,24.000000,3.120000,2.600000,31.789379,-110.827675
2017-06-23,US-SRG,0.000000,8.300000,,0.328221,23.250000,36.250000,29.750000,3.280000,3.700000,31.789379,-110.827675
2017-06-30,US-SRG,0.100000,7.500000,,0.335879,17.850000,35.450000,26.650000,3.330000,2.500000,31.789379,-110.827675
2017-07-08,US-SRG,0.200000,6.800000,,0.559666,20.050000,34.350000,27.200000,2.580000,2.700000,31.789379,-110.827675
2017-08-09,US-SRG,2.200000,5.600000,,3.142319,19.750000,32.350000,26.050000,2.070000,2.400000,31.789379,-110.827675
2017-08-17,US-SRG,2.200000,5.600000,,2.792921,15.250000,30.250000,22.750000,1.690000,2.500000,31.789379,-110.827675
2017-08-25,US-SRG,2.700000,5.300000,,3.214886,17.450000,30.250000,23.850000,1.580000,2.300000,31.789379,-110.827675
2017-09-10,US-SRG,1.800000,4.600000,,1.570743,17.750000,29.750000,23.750000,1.410000,1.400000,31.789379,-110.827675
2017-09-11,US-SRG,1.100000,4.900000,,1.251081,18.850000,32.350000,25.600000,1.980000,1.700000,31.789379,-110.827675
2017-09-18,US-SRG,0.900000,5.300000,,1.026895,14.650000,29.750000,22.200000,1.370000,3.600000,31.789379,-110.827675
2017-09-26,US-SRG,0.600000,4.800000,,0.703332,9.250000,25.250000,17.250000,1.610000,2.700000,31.789379,-110.827675
2017-10-04,US-SRG,0.200000,5.100000,,0.576783,16.650000,31.050000,23.850000,2.040000,2.700000,31.789379,-110.827675
2017-10-05,US-SRG,0.700000,5.200000,,0.621369,17.850000,31.250000,24.550000,2.160000,2.800000,31.789379,-110.827675
2017-10-12,US-SRG,0.200000,4.800000,,0.474312,15.050000,28.850000,21.950000,1.830000,3.000000,31.789379,-110.827675
2017-10-13,US-SRG,0.200000,4.300000,,0.602958,14.750000,29.750000,22.250000,1.970000,2.200000,31.789379,-110.827675
2017-10-20,US-SRG,0.100000,4.800000,,0.446778,11.450000,26.550000,19.000000,1.510000,4.000000,31.789379,-110.827675
2017-10-21,US-SRG,0.100000,3.600000,,0.334461,10.050000,23.650000,16.850000,1.230000,2.500000,31.789379,-110.827675
2017-10-28,US-SRG,0.300000,3.600000,,0.348481,10.850000,26.750000,18.800000,1.940000,2.000000,31.789379,-110.827675
2017-10-29,US-SRG,0.100000,4.700000,,0.360681,11.650000,27.350000,19.500000,2.000000,3.300000,31.789379,-110.827675
2017-11-05,US-SRG,0.300000,3.100000,,0.265187,9.150000,22.550000,15.850000,0.990000,2.700000,31.789379,-110.827675
2017-11-13,US-SRG,0.100000,3.200000,,0.429011,12.150000,26.950000,19.550000,2.020000,1.900000,31.789379,-110.827675
2017-11-14,US-SRG,0.000000,3.200000,,0.450568,10.550000,26.750000,18.650000,1.980000,1.900000,31.789379,-110.827675
2017-11-21,US-SRG,0.600000,3.100000,,0.182337,7.850000,23.250000,15.550000,1.600000,2.200000,31.789379,-110.827675
2017-12-15,US-SRG,0.200000,2.800000,,0.085057,1.650000,14.750000,8.200000,0.830000,3.400000,31.789379,-110.827675
2017-12-24,US-SRG,0.200000,2.500000,,0.579831,4.250000,21.250000,12.750000,1.490000,1.800000,31.789379,-110.827675
2017-12-31,US-SRG,0.100000,2.400000,,0.322404,1.150000,13.250000,7.200000,0.720000,1.800000,31.789379,-110.827675
2018-01-01,US-SRG,0.200000,2.600000,,0.321940,5.850000,19.750000,12.800000,1.110000,2.100000,31.789379,-110.827675
2018-01-16,US-SRG,0.000000,2.900000,,0.286124,3.250000,14.650000,8.950000,0.830000,3.700000,31.789379,-110.827675
2018-01-24,US-SRG,0.300000,4.100000,,0.409241,2.850000,15.450000,9.150000,1.080000,5.200000,31.789379,-110.827675
2018-01-25,US-SRG,0.000000,3.900000,,0.412290,4.150000,18.150000,11.150000,1.200000,4.100000,31.789379,-110.827675
2018-02-01,US-SRG,0.000000,3.600000,,0.267824,5.450000,22.650000,14.050000,1.590000,2.500000,31.789379,-110.827675
2018-02-02,US-SRG,0.000000,3.300000,,0.172654,6.750000,21.250000,14.000000,1.380000,2.300000,31.789379,-110.827675
2018-02-09,US-SRG,0.000000,3.900000,,0.202991,6.050000,23.350000,14.700000,1.650000,2.500000,31.789379,-110.827675
2018-02-25,US-SRG,0.400000,2.600000,,0.932347,-0.750000,13.250000,6.250000,0.810000,1.500000,31.789379,-110.827675
2018-03-05,US-SRG,0.900000,3.600000,,1.093129,2.550000,18.350000,10.450000,0.990000,2.400000,31.789379,-110.827675
2018-03-13,US-SRG,0.700000,4.200000,,1.046366,10.050000,23.850000,16.950000,1.370000,2.200000,31.789379,-110.827675
2018-03-22,US-SRG,0.600000,6.000000,,1.049224,11.750000,27.050000,19.400000,1.900000,4.000000,31.789379,-110.827675
2018-03-29,US-SRG,0.400000,4.900000,,1.036088,6.650000,22.850000,14.750000,1.520000,2.400000,31.789379,-110.827675
2018-03-30,US-SRG,0.300000,5.200000,,1.151212,9.350000,24.750000,17.050000,1.750000,2.400000,31.789379,-110.827675
2018-04-06,US-SRG,0.700000,6.500000,,1.251390,12.950000,26.550000,19.750000,2.060000,3.700000,31.789379,-110.827675
2018-04-07,US-SRG,5.600000,6.400000,,1.400072,14.050000,27.350000,20.700000,2.000000,3.600000,31.789379,-110.827675
2018-04-14,US-SRG,0.200000,5.500000,,0.881467,4.250000,20.250000,12.250000,1.430000,3.100000,31.789379,-110.827675
2018-04-15,US-SRG,0.500000,6.400000,,1.175610,7.950000,28.250000,18.100000,2.270000,2.900000,31.789379,-110.827675
2018-04-23,US-SRG,0.200000,6.200000,,1.065039,11.950000,29.050000,20.500000,2.270000,2.400000,31.789379,-110.827675
2018-04-30,US-SRG,1.900000,6.700000,,0.944448,10.150000,24.250000,17.200000,1.710000,4.200000,31.789379,-110.827675
2018-05-08,US-SRG,0.300000,7.400000,,0.782571,15.150000,32.750000,23.950000,2.940000,2.800000,31.789379,-110.827675
2018-05-09,US-SRG,0.600000,7.300000,,0.727134,16.150000,33.350000,24.750000,3.110000,2.600000,31.789379,-110.827675
2018-05-16,US-SRG,0.500000,7.100000,,0.580585,13.850000,31.950000,22.900000,2.770000,2.500000,31.789379,-110.827675
2018-05-17,US-SRG,1.100000,7.900000,,0.602624,11.550000,30.050000,20.800000,2.370000,4.000000,31.789379,-110.827675
2018-05-24,US-SRG,0.400000,7.300000,,0.519568,12.750000,30.750000,21.750000,2.380000,3.000000,31.789379,-110.827675
2018-05-25,US-SRG,0.200000,7.000000,,0.498555,14.250000,31.850000,23.050000,2.700000,2.700000,31.789379,-110.827675
2018-06-01,US-SRG,0.300000,7.300000,,0.522306,14.250000,32.950000,23.600000,2.880000,2.600000,31.789379,-110.827675
2018-06-09,US-SRG,1.100000,7.900000,,0.932956,17.050000,34.450000,25.750000,2.970000,3.100000,31.789379,-110.827675
2018-06-17,US-SRG,1.500000,6.500000,,4.796919,14.250000,26.950000,20.600000,1.380000,3.400000,31.789379,-110.827675
2018-06-25,US-SRG,2.000000,7.400000,,2.753187,17.550000,33.550000,25.550000,2.620000,2.700000,31.789379,-110.827675
2018-06-26,US-SRG,1.200000,8.200000,,2.887378,19.350000,35.650000,27.500000,3.330000,3.100000,31.789379,-110.827675
2018-07-03,US-SRG,1.100000,7.600000,,1.505469,18.150000,33.550000,25.850000,2.880000,3.400000,31.789379,-110.827675
2018-07-19,US-SRG,4.000000,5.400000,,3.825553,19.850000,30.250000,25.050000,1.020000,3.900000,31.789379,-110.827675
2018-08-13,US-SRG,4.400000,5.000000,,5.005913,16.950000,29.150000,23.050000,0.890000,3.700000,31.789379,-110.827675
2018-08-20,US-SRG,3.400000,5.500000,,3.397712,18.150000,31.750000,24.950000,1.220000,4.800000,31.789379,-110.827675
2018-08-28,US-SRG,3.600000,5.400000,,1.288215,16.650000,30.750000,23.700000,1.740000,2.700000,31.789379,-110.827675
2018-08-29,US-SRG,3.600000,5.100000,,1.191938,17.150000,32.550000,24.850000,2.020000,2.100000,31.789379,-110.827675
2018-09-05,US-SRG,2.700000,4.400000,,2.405798,16.350000,29.050000,22.700000,1.010000,2.400000,31.789379,-110.827675
2018-09-13,US-SRG,3.300000,5.500000,,0.965663,18.150000,32.750000,25.450000,2.520000,2.100000,31.789379,-110.827675
2018-09-14,US-SRG,2.100000,5.300000,,0.811714,18.150000,34.250000,26.200000,2.740000,1.800000,31.789379,-110.827675
2018-09-21,US-SRG,2.500000,4.400000,,2.859993,15.250000,27.250000,21.250000,0.950000,2.900000,31.789379,-110.827675
2018-09-29,US-SRG,2.300000,4.900000,,2.614926,16.350000,30.750000,23.550000,1.840000,2.600000,31.789379,-110.827675
2018-10-24,US-SRG,1.100000,2.900000,,1.963113,9.550000,22.550000,16.050000,0.700000,2.900000,31.789379,-110.827675
2018-10-31,US-SRG,1.800000,2.800000,,1.568060,5.350000,16.450000,10.900000,0.640000,3.900000,31.789379,-110.827675
2018-11-01,US-SRG,1.700000,2.800000,,1.295838,5.050000,18.950000,12.000000,1.050000,2.000000,31.789379,-110.827675
2018-11-08,US-SRG,1.100000,3.100000,,1.218434,6.350000,21.750000,14.050000,1.150000,2.400000,31.789379,-110.827675
2018-11-09,US-SRG,1.000000,2.500000,,1.144580,5.650000,19.750000,12.700000,0.960000,1.800000,31.789379,-110.827675
2018-11-16,US-SRG,0.800000,2.900000,,0.797771,3.950000,17.850000,10.900000,1.100000,2.500000,31.789379,-110.827675
2018-11-17,US-SRG,0.600000,2.600000,,0.727775,4.050000,17.950000,11.000000,0.970000,2.300000,31.789379,-110.827675
2018-11-24,US-SRG,0.600000,2.300000,,0.576484,2.750000,18.050000,10.400000,0.890000,2.200000,31.789379,-110.827675
2018-11-25,US-SRG,0.400000,1.800000,,0.503194,3.350000,17.250000,10.300000,0.760000,1.500000,31.789379,-110.827675
2018-12-03,US-SRG,0.300000,1.500000,,0.529099,-0.550000,12.750000,6.100000,0.500000,1.500000,31.789379,-110.827675
2018-12-18,US-SRG,0.800000,1.500000,,0.773491,0.650000,13.050000,6.850000,0.380000,2.800000,31.789379,-110.827675
2018-12-19,US-SRG,0.600000,2.000000,,0.585186,0.950000,17.450000,9.200000,0.780000,1.900000,31.789379,-110.827675
2019-01-04,US-SRG,0.500000,2.400000,,0.671751,0.350000,16.550000,8.450000,0.890000,2.400000,31.789379,-110.827675
2019-01-11,US-SRG,0.400000,1.500000,,0.444165,0.850000,13.250000,7.050000,0.320000,2.300000,31.789379,-110.827675
2019-01-19,US-SRG,0.600000,2.400000,,1.324303,1.650000,16.450000,9.050000,0.770000,2.400000,31.789379,-110.827675
2019-01-20,US-SRG,0.300000,3.800000,,0.853021,4.850000,22.250000,13.550000,1.460000,3.200000,31.789379,-110.827675
2019-01-27,US-SRG,0.700000,3.200000,,0.621002,2.250000,19.550000,10.900000,1.190000,2.600000,31.789379,-110.827675
2019-02-12,US-SRG,0.600000,3.200000,,0.687070,-1.150000,16.250000,7.550000,0.980000,2.800000,31.789379,-110.827675
2019-02-20,US-SRG,1.400000,2.300000,,1.001204,-5.450000,9.550000,2.050000,0.500000,2.800000,31.789379,-110.827675
2019-02-28,US-SRG,1.100000,3.200000,,1.054972,5.050000,20.250000,12.650000,0.990000,1.700000,31.789379,-110.827675
2019-03-16,US-SRG,1.900000,3.900000,,1.652114,5.850000,15.450000,10.650000,0.720000,4.100000,31.789379,-110.827675
2019-03-24,US-SRG,1.500000,4.200000,,1.802854,5.750000,20.450000,13.100000,1.210000,2.100000,31.789379,-110.827675
2019-03-25,US-SRG,0.900000,4.700000,,2.026824,6.850000,24.950000,15.900000,1.590000,2.100000,31.789379,-110.827675
2019-04-01,US-SRG,1.900000,5.100000,,2.088105,6.850000,22.950000,14.900000,1.510000,2.800000,31.789379,-110.827675
2019-04-02,US-SRG,1.200000,6.200000,,2.331424,9.250000,22.650000,15.950000,1.510000,4.800000,31.789379,-110.827675
2019-04-09,US-SRG,2.400000,6.900000,,2.773125,11.150000,28.650000,19.900000,2.120000,3.800000,31.789379,-110.827675
2019-04-10,US-SRG,1.700000,6.100000,,1.963670,7.050000,16.650000,11.850000,1.080000,7.300000,31.789379,-110.827675
2019-04-18,US-SRG,1.800000,5.500000,,2.313805,7.350000,25.450000,16.400000,1.500000,2.500000,31.789379,-110.827675
2019-04-25,US-SRG,2.100000,6.400000,,2.164121,12.650000,29.050000,20.850000,2.110000,2.600000,31.789379,-110.827675
2019-04-26,US-SRG,1.800000,6.900000,,2.361240,13.250000,30.450000,21.850000,2.340000,3.000000,31.789379,-110.827675
2019-05-03,US-SRG,2.000000,6.300000,,1.743274,9.950000,27.050000,18.500000,1.920000,2.600000,31.789379,-110.827675
2019-05-11,US-SRG,2.000000,5.200000,,1.331388,8.450000,23.150000,15.800000,1.120000,2.200000,31.789379,-110.827675
2019-05-28,US-SRG,1.500000,6.100000,,1.246853,7.550000,23.650000,15.600000,1.400000,2.900000,31.789379,-110.827675
2019-06-04,US-SRG,2.200000,6.500000,,1.213111,13.550000,28.550000,21.050000,1.870000,2.500000,31.789379,-110.827675
2019-06-05,US-SRG,1.900000,7.100000,,1.106326,14.550000,29.450000,22.000000,2.000000,3.300000,31.789379,-110.827675
2019-06-13,US-SRG,1.200000,8.400001,,1.174446,18.650000,35.250000,26.950000,3.200000,3.600000,31.789379,-110.827675
2019-06-20,US-SRG,1.300000,8.100000,,0.883217,15.650000,31.950000,23.800000,2.720000,3.600000,31.789379,-110.827675
2019-06-21,US-SRG,1.300000,8.100000,,0.914317,16.250000,30.750000,23.500000,2.400000,4.200000,31.789379,-110.827675
2019-06-29,US-SRG,2.000000,6.800000,,2.995291,21.950000,35.650000,28.800000,3.200000,1.900000,31.789379,-110.827675
2019-07-14,US-SRG,1.700000,6.600000,,1.019577,18.250000,33.650000,25.950000,2.080000,3.300000,31.789379,-110.827675
2019-07-31,US-SRG,3.500000,4.200000,,3.603522,17.750000,27.150000,22.450000,0.770000,2.000000,31.789379,-110.827675
2019-08-07,US-SRG,3.800000,5.500000,,4.986432,19.150000,30.450000,24.800000,1.150000,3.100000,31.789379,-110.827675
2019-08-16,US-SRG,2.200000,7.000000,,3.020744,18.450000,33.350000,25.900000,2.360000,3.400000,31.789379,-110.827675
2019-08-31,US-SRG,4.100000,5.000000,,5.459392,19.150000,31.850000,25.500000,1.460000,2.100000,31.789379,-110.827675
2019-09-16,US-SRG,2.700000,3.600000,,2.063409,14.450000,26.050000,20.250000,0.690000,2.300000,31.789379,-110.827675
2019-09-17,US-SRG,2.500000,4.500000,,2.748236,14.450000,28.250000,21.350000,0.980000,2.800000,31.789379,-110.827675
2019-10-02,US-SRG,2.500000,4.100000,,2.225125,12.650000,26.150000,19.400000,1.300000,2.000000,31.789379,-110.827675
2019-10-03,US-SRG,1.900000,4.200000,,2.010877,14.250000,27.450000,20.850000,1.490000,2.000000,31.789379,-110.827675
2019-10-10,US-SRG,1.800000,5.000000,,2.281037,9.750000,25.550000,17.650000,1.440000,3.900000,31.789379,-110.827675
2019-10-11,US-SRG,1.600000,4.200000,,2.048930,8.650000,25.450000,17.050000,1.470000,2.400000,31.789379,-110.827675
2019-10-18,US-SRG,1.800000,3.900000,,1.602960,9.050000,22.450000,15.750000,0.930000,4.000000,31.789379,-110.827675
2019-10-19,US-SRG,1.600000,4.000000,,1.626980,8.450000,24.750000,16.600000,1.310000,2.800000,31.789379,-110.827675
2019-10-26,US-SRG,1.200000,4.800000,,1.498336,8.350000,25.950000,17.150000,1.890000,3.300000,31.789379,-110.827675
2019-10-27,US-SRG,1.500000,5.400000,,1.161611,10.250000,23.450000,16.850000,1.500000,5.500000,31.789379,-110.827675
2019-11-04,US-SRG,0.800000,3.300000,,0.902834,9.650000,23.850000,16.750000,1.390000,2.200000,31.789379,-110.827675
2019-12-05,US-SRG,0.600000,1.600000,,1.003586,5.050000,16.150000,10.600000,0.380000,2.300000,31.789379,-110.827675
2019-12-06,US-SRG,0.500000,1.800000,,1.016043,5.950000,18.650000,12.300000,0.710000,1.900000,31.789379,-110.827675
2019-12-13,US-SRG,0.400000,1.900000,,0.936720,4.250000,20.550000,12.400000,1.060000,1.300000,31.789379,-110.827675
2019-12-29,US-SRG,0.300000,1.100000,,0.705466,-3.850000,6.150000,1.150000,0.290000,1.700000,31.789379,-110.827675
2020-01-07,US-SRG,0.600000,3.200000,,1.245078,3.150000,17.350000,10.250000,1.070000,4.200000,31.789379,-110.827675
2020-01-14,US-SRG,0.900000,2.500000,,0.756954,2.950000,18.950000,10.950000,1.090000,2.400000,31.789379,-110.827675
2020-01-23,US-SRG,0.800000,1.500000,,0.872455,2.450000,16.950000,9.700000,0.600000,2.000000,31.789379,-110.827675
2020-01-30,US-SRG,0.800000,3.100000,,0.695819,-0.050000,13.350000,6.650000,0.560000,2.900000,31.789379,-110.827675
2020-02-07,US-SRG,0.900000,2.400000,,0.636277,1.250000,16.050000,8.650000,0.800000,2.000000,31.789379,-110.827675
2020-02-08,US-SRG,0.600000,3.100000,,0.764001,2.350000,20.050000,11.200000,1.060000,2.400000,31.789379,-110.827675
2020-02-15,US-SRG,1.100000,2.600000,,0.999560,2.350000,17.650000,10.000000,0.870000,1.700000,31.789379,-110.827675
2020-02-23,US-SRG,0.700000,1.800000,,1.209821,2.050000,11.550000,6.800000,0.220000,3.300000,31.789379,-110.827675
2020-02-24,US-SRG,1.500000,3.300000,,1.108512,2.550000,15.150000,8.850000,0.500000,2.500000,31.789379,-110.827675
2020-03-02,US-SRG,0.700000,2.800000,,1.937794,3.750000,14.550000,9.150000,0.560000,4.200000,31.789379,-110.827675
2020-03-11,US-SRG,0.400000,3.200000,,1.622412,11.650000,18.950000,15.300000,0.550000,3.000000,31.789379,-110.827675
2020-03-19,US-SRG,1.200000,2.700000,,2.541496,2.350000,12.050000,7.200000,0.390000,3.900000,31.789379,-110.827675
2020-04-03,US-SRG,1.700000,5.100000,,2.183762,7.250000,22.650000,14.950000,1.360000,3.100000,31.789379,-110.827675
2020-04-04,US-SRG,1.400000,5.700000,,2.230800,6.550000,22.450000,14.500000,1.430000,3.900000,31.789379,-110.827675
2020-04-12,US-SRG,2.600000,4.400000,,2.943239,5.150000,18.550000,11.850000,0.790000,3.500000,31.789379,-110.827675
2020-04-19,US-SRG,3.100000,5.200000,,2.075750,6.150000,23.050000,14.600000,1.350000,2.500000,31.789379,-110.827675
2020-04-20,US-SRG,1.700000,5.400000,,2.073194,9.150000,24.550000,16.850000,1.620000,2.600000,31.789379,-110.827675
2020-04-28,US-SRG,1.800000,6.600000,,2.132667,13.050000,29.950000,21.500000,2.330000,2.600000,31.789379,-110.827675
2020-05-05,US-SRG,2.200000,7.100000,,1.726431,13.750000,33.050000,23.400000,2.860000,2.500000,31.789379,-110.827675
2020-05-06,US-SRG,2.100000,7.900000,,1.909946,15.350000,34.450000,24.900000,3.200000,3.100000,31.789379,-110.827675
2020-05-13,US-SRG,2.400000,6.800000,,1.439812,11.050000,26.850000,18.950000,1.800000,3.400000,31.789379,-110.827675
2020-05-14,US-SRG,3.600000,6.300000,,1.233925,10.950000,26.350000,18.650000,1.760000,3.000000,31.789379,-110.827675
2020-05-21,US-SRG,1.800000,6.500000,,1.027647,9.350000,27.250000,18.300000,2.060000,2.400000,31.789379,-110.827675
2020-05-29,US-SRG,1.800000,6.800000,,2.308163,19.850000,35.650000,27.750000,3.310000,1.800000,31.789379,-110.827675
2020-06-06,US-SRG,1.900000,7.600000,,1.525198,15.350000,30.550000,22.950000,2.230000,3.700000,31.789379,-110.827675
2020-06-14,US-SRG,1.700000,8.200000,,1.066612,18.150000,33.150000,25.650000,2.790000,3.700000,31.789379,-110.827675
2020-06-15,US-SRG,1.300000,7.800000,,0.932715,18.450000,33.350000,25.900000,2.640000,3.500000,31.789379,-110.827675
2004-01-18,US-SRM,0.300000,1.800000,,0.197882,2.250000,15.250000,8.750000,0.650000,1.500000,31.821400,-110.866100
2004-01-26,US-SRM,0.500000,1.900000,,0.647773,0.550000,11.350000,5.950000,0.410000,2.700000,31.821400,-110.866100
2004-02-11,US-SRM,0.500000,3.100000,,0.207114,-0.150000,15.450000,7.650000,0.880000,2.900000,31.821400,-110.866100
2004-02-19,US-SRM,0.400000,3.800000,,0.160016,5.450000,17.250000,11.350000,0.870000,4.700000,31.821400,-110.866100
2004-03-06,US-SRM,0.900000,3.500000,,1.042147,4.550000,19.750000,12.150000,0.830000,2.500000,31.821400,-110.866100
2004-03-14,US-SRM,1.000000,4.500000,,0.910142,11.150000,24.550000,17.850000,1.360000,2.700000,31.821400,-110.866100
2004-03-30,US-SRM,0.400000,6.600000,,0.326335,13.950000,29.150000,21.550000,2.330000,3.500000,31.821400,-110.866100
2004-04-15,US-SRM,1.300000,6.500000,,0.932052,10.350000,26.450000,18.400000,1.900000,3.500000,31.821400,-110.866100
2004-04-23,US-SRM,1.200000,5.800000,,0.594568,7.450000,22.750000,15.100000,1.520000,3.100000,31.821400,-110.866100
2004-05-01,US-SRM,1.200000,6.100000,,0.616486,11.950000,27.350000,19.650000,2.230000,2.200000,31.821400,-110.866100
2004-05-09,US-SRM,1.300000,7.900000,,0.687388,20.350000,32.650000,26.500000,3.100000,3.200000,31.821400,-110.866100
2004-05-17,US-SRM,3.100000,9.300000,,0.624041,15.350000,31.250000,23.300000,2.760000,5.100000,31.821400,-110.866100
2004-06-02,US-SRM,1.000000,8.600000,,0.563989,19.050000,35.950000,27.500000,3.530000,3.300000,31.821400,-110.866100
2004-06-10,US-SRM,0.900000,7.600000,,0.876032,15.250000,29.850000,22.550000,2.440000,3.200000,31.821400,-110.866100
2004-06-18,US-SRM,1.100000,8.700000,,0.363837,19.350000,36.050000,27.700000,3.470000,3.400000,31.821400,-110.866100
